date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:38	313398/313398	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Apr%202015%2012:44:12%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfont.svg?v=4.3.0	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfonte0a5.svg	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:39	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Apr%202015%2012:42:03%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfont.eot?	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfontd41d.eot	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:39	56780/56780	---M--	200	added ('OK')	text/plain	date:Tue,%2028%20Apr%202015%2012:43:14%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfonte0a5.woff2	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:39	646/646	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Apr%202015%2012:49:08%20GMT	http://ravistheme.com/pinar/html/assets/img/chosen-sprite.png?1427265779	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/chosen-spritebf49.png	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:39	1148/1148	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Sep%202018%2009:04:40%20GMT	http://ravistheme.com/pinar/html/assets/css/AjaxLoader.gif	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/AjaxLoader.gif	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:41	19450/19450	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Oct%202015%2013:26:19%20GMT	http://ravistheme.com/pinar/html/index.html	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/index-2.html	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:04:42	15439/15439	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Apr%202015%2012:51:32%20GMT	http://ravistheme.com/pinar/html/assets/img/dotted-map.png	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/dotted-map.png	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:53	122092/122092	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2028%20Apr%202015%2012:42:47%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfonte0a5.ttf	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:05:08	159433/159433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:12:35%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/1.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
11:05:21	172870/172870	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:12:41%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/grid/2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/grid/2.jpg	(from http://ravistheme.com/pinar/html/pages/booking.html)
